created_date,account_name,campaign_objective,impressions,reach,clicks,link_clicks,content_views,add_to_cart,purchase,purchase_value,amount_spent
2023-04-25,Client D - Beauty,Traffic,518852,583092,54724,40178,0,0,0,0,3076206
2023-04-25,Client D - Beauty,Sales,728546,978258,80268,21812,12926,912,856,14552222,5915528
2023-04-25,Client E - FMCG,Traffic,862118,294826,193454,33266,0,0,0,0,8314576
2023-04-25,Client E - FMCG,Sales,365174,874510,65238,81122,16410,1340,1816,6310236,745066
2023-04-25,Client F - FMCG,Traffic,1629498,637880,171002,89368,0,0,0,0,8614454
2023-04-25,Client F - FMCG,Sales,1755796,960448,141252,72212,13472,1306,842,2996512,4214552
2023-04-26,Client A - Fashion,Traffic,1990452,456192,44788,55128,0,0,0,0,8142972
2023-04-26,Client A - Fashion,Sales,1841940,361270,130596,84354,12894,1288,1704,9482340,3069656
2023-04-26,Client B - Beauty,Traffic,1315920,969904,124878,59384,0,0,0,0,2014434
2023-04-26,Client B - Beauty,Sales,1798498,504262,198400,54532,17508,1148,416,7850398,4087140
2023-04-26,Client C - Fashion,Traffic,1448864,689424,74348,90574,0,0,0,0,1842256
2023-04-26,Client C - Fashion,Sales,1440402,138584,168858,73482,10952,1652,494,14559318,9035556
2023-04-26,Client D - Beauty,Traffic,853992,577528,87566,69800,0,0,0,0,6736988
2023-04-26,Client D - Beauty,Sales,1451884,510164,91926,51008,18958,1290,1016,5218616,8898946
2023-04-26,Client E - FMCG,Traffic,697316,149770,195564,20018,0,0,0,0,3886148
2023-04-26,Client E - FMCG,Sales,391476,509646,110998,53522,6670,264,1932,11448670,4950836
2023-04-26,Client F - FMCG,Traffic,259520,955394,191846,70622,0,0,0,0,7183102
2023-04-26,Client F - FMCG,Sales,1639858,706452,165834,12612,12152,1264,1496,15016386,9727254
2023-04-27,Client A - Fashion,Traffic,804482,403066,65526,90938,0,0,0,0,5217416
2023-04-27,Client A - Fashion,Sales,1440510,576986,111920,20236,2050,1012,1256,9023866,9719082
2023-04-27,Client B - Beauty,Traffic,937674,577128,184590,56848,0,0,0,0,7267420
2023-04-27,Client B - Beauty,Sales,1459856,378378,68324,72568,11062,984,1380,12188288,2127946
2023-04-27,Client C - Fashion,Traffic,1561810,535796,44078,93656,0,0,0,0,6785244
2023-04-27,Client C - Fashion,Sales,1998018,734842,24492,27586,19584,352,1702,14035792,6806968
2023-04-27,Client D - Beauty,Traffic,556792,357682,59956,21722,0,0,0,0,9068832
2023-04-27,Client D - Beauty,Sales,908048,711638,197380,53478,7260,584,1324,3262840,855954
2023-04-27,Client E - FMCG,Traffic,642610,526786,90920,96548,0,0,0,0,1581840
2023-04-27,Client E - FMCG,Sales,253630,381742,74438,57788,19688,1480,512,15336342,6923562
2023-04-27,Client F - FMCG,Traffic,727612,180922,23096,96858,0,0,0,0,3524840
2023-04-27,Client F - FMCG,Sales,1593334,636830,151306,25344,7960,280,1036,13504320,8514526
2023-04-28,Client A - Fashion,Traffic,1596832,407328,124336,13772,0,0,0,0,7630538
2023-04-28,Client A - Fashion,Sales,395546,761396,148138,81408,13758,1128,402,8284734,2281204
2023-04-28,Client B - Beauty,Traffic,1297724,827212,160518,59668,0,0,0,0,4637214
2023-04-28,Client B - Beauty,Sales,1818344,687964,116816,42676,19742,894,908,4639124,3328622
2023-04-28,Client C - Fashion,Traffic,1384636,277894,143938,12212,0,0,0,0,6845928
2023-04-28,Client C - Fashion,Sales,1399032,169796,38326,17332,8322,1436,642,925386,5569988
2023-04-28,Client D - Beauty,Traffic,1077468,651686,112664,47808,0,0,0,0,5439734
2023-04-28,Client D - Beauty,Sales,1887680,759000,82686,56966,4294,1386,876,8924820,2743540
2023-04-28,Client E - FMCG,Traffic,905726,375254,98720,16632,0,0,0,0,3716438
2023-04-28,Client E - FMCG,Sales,1899934,465546,154466,50720,2768,1738,414,8455618,4398352
2023-04-28,Client F - FMCG,Traffic,338394,775294,77376,43914,0,0,0,0,2080962
2023-04-28,Client F - FMCG,Sales,1482302,697508,32214,15818,19210,1976,1900,2889958,7163610
2023-04-29,Client A - Fashion,Traffic,973804,663704,146074,10610,0,0,0,0,5321066
2023-04-29,Client A - Fashion,Sales,430532,488634,44690,87980,17416,470,1906,12203026,998374
2023-04-29,Client B - Beauty,Traffic,1768108,669530,131424,28990,0,0,0,0,3375204
2023-04-29,Client B - Beauty,Sales,433676,820152,178886,98542,17226,1346,348,12386582,8204972
2023-04-29,Client C - Fashion,Traffic,1361922,351164,47862,39716,0,0,0,0,6448818
2023-04-29,Client C - Fashion,Sales,723190,555846,106842,31932,19802,1518,32,12425540,2761894
2023-04-29,Client D - Beauty,Traffic,934268,210702,140248,52636,0,0,0,0,5578588
2023-04-29,Client D - Beauty,Sales,1081034,769712,125022,47532,14970,390,1448,3256770,7195594
2023-04-29,Client E - FMCG,Traffic,861564,740120,59642,30456,0,0,0,0,4106560
2023-04-29,Client E - FMCG,Sales,912474,648760,101506,98232,2896,1236,96,10972540,6611102
2023-04-29,Client F - FMCG,Traffic,499176,549116,21852,55482,0,0,0,0,2024218
2023-04-29,Client F - FMCG,Sales,1886632,970550,93188,46740,15950,658,298,15646960,8482696
2023-04-30,Client A - Fashion,Traffic,1884618,493286,112654,59170,0,0,0,0,7914902
2023-04-30,Client A - Fashion,Sales,375276,166340,199252,75144,18740,698,1488,1862500,451380
2023-04-30,Client B - Beauty,Traffic,530818,469274,173602,97856,0,0,0,0,4660230
2023-04-30,Client B - Beauty,Sales,1612680,687588,144880,59538,11174,1674,576,11001474,9340752
2023-04-30,Client C - Fashion,Traffic,1000794,677186,105898,79840,0,0,0,0,5012308
2023-04-30,Client C - Fashion,Sales,784394,551402,55534,99300,4390,432,600,5100322,7807896
2023-04-30,Client D - Beauty,Traffic,828682,854936,28188,49048,0,0,0,0,1497912
2023-04-30,Client D - Beauty,Sales,1584124,377294,184084,95060,15048,1688,1588,5908948,8970908
2023-04-30,Client E - FMCG,Traffic,266774,426592,144236,53388,0,0,0,0,1850668
2023-04-30,Client E - FMCG,Sales,1312286,316214,42568,92408,16080,1904,1354,6655488,4364564
2023-04-30,Client F - FMCG,Traffic,1154180,909422,193650,16244,0,0,0,0,1086664
2023-04-30,Client F - FMCG,Sales,1009124,318598,27770,36398,10984,512,492,6801418,3979380
2023-05-01,Client A - Fashion,Traffic,454920,176138,83989,31205,0,0,0,0,4074867
2023-05-01,Client A - Fashion,Sales,350345,156513,63281,21218,7105,577,540,6242853,2467844
2023-05-01,Client B - Beauty,Traffic,870599,381171,21899,21919,0,0,0,0,1299621
2023-05-01,Client B - Beauty,Sales,818291,408369,10100,19701,5658,262,283,2975568,1372551
2023-05-01,Client C - Fashion,Traffic,863625,86162,39121,20425,0,0,0,0,4495344
2023-05-01,Client C - Fashion,Sales,845198,113990,96937,13906,4788,294,707,4651114,2593480
2023-05-01,Client D - Beauty,Traffic,502323,337617,76215,30723,0,0,0,0,1169092
2023-05-01,Client D - Beauty,Sales,960873,302578,33245,40906,7538,283,582,4007227,2572094
2023-05-01,Client E - FMCG,Traffic,782019,384965,28811,49218,0,0,0,0,3702885
2023-05-01,Client E - FMCG,Sales,686043,108044,76241,31551,6716,268,884,1769023,949201
2023-05-01,Client F - FMCG,Traffic,799206,173913,94750,21003,0,0,0,0,4488713
2023-05-01,Client F - FMCG,Sales,226947,105501,74924,8478,4451,870,389,1751503,2371804
2023-05-02,Client A - Fashion,Traffic,522511,281811,80718,12817,0,0,0,0,3795399
2023-05-02,Client A - Fashion,Sales,888097,83590,18335,40638,5731,288,83,7451088,2877444
2023-05-02,Client B - Beauty,Traffic,779854,267046,65502,17553,0,0,0,0,711868
2023-05-02,Client B - Beauty,Sales,897581,354440,94201,21852,2993,263,262,2043769,3249889
2023-05-02,Client C - Fashion,Traffic,486078,254902,43063,23636,0,0,0,0,4149427
2023-05-02,Client C - Fashion,Sales,448746,359963,14405,17148,4030,495,892,4507190,1956371
2023-05-02,Client D - Beauty,Traffic,909730,345337,11766,42933,0,0,0,0,3986347
2023-05-02,Client D - Beauty,Sales,182146,473589,13158,28892,4910,868,993,2464417,1825346
2023-05-02,Client E - FMCG,Traffic,140794,269655,45682,38530,0,0,0,0,2262928
2023-05-02,Client E - FMCG,Sales,569493,479413,67240,9699,7105,589,405,6362370,1075289
2023-05-02,Client F - FMCG,Traffic,433111,262557,37842,24567,0,0,0,0,101485
2023-05-02,Client F - FMCG,Sales,530317,495924,57522,41370,6016,916,442,6783572,2441964
2023-05-03,Client A - Fashion,Traffic,621359,161728,96969,25895,0,0,0,0,3820754
2023-05-03,Client A - Fashion,Sales,774658,354985,71817,23738,3943,258,72,1779224,3170810
2023-05-03,Client B - Beauty,Traffic,853942,88736,35043,28889,0,0,0,0,4777522
2023-05-03,Client B - Beauty,Sales,500154,446310,81554,38854,1341,501,832,7963936,1083375
2023-05-03,Client C - Fashion,Traffic,124475,216662,19117,15722,0,0,0,0,434220
2023-05-03,Client C - Fashion,Sales,923379,160506,97617,33999,2866,689,486,6963532,3529069
2023-05-03,Client D - Beauty,Traffic,435011,126309,79453,38058,0,0,0,0,2883209
2023-05-03,Client D - Beauty,Sales,302864,317750,71517,38228,7498,821,880,250818,461372
2023-05-03,Client E - FMCG,Traffic,671382,306832,20118,46436,0,0,0,0,3584564
2023-05-03,Client E - FMCG,Sales,689448,164601,55360,5073,8335,857,519,3113587,3090888
2023-05-03,Client F - FMCG,Traffic,682588,354817,76451,12774,0,0,0,0,759169
2023-05-03,Client F - FMCG,Sales,179399,425140,99842,29472,4487,783,210,5608229,848373
2023-05-04,Client A - Fashion,Traffic,694133,82539,30620,12880,0,0,0,0,2276513
2023-05-04,Client A - Fashion,Sales,608592,273504,29359,15519,3678,614,835,6221843,1443895
2023-05-04,Client B - Beauty,Traffic,202308,313281,75157,33507,0,0,0,0,4484215
2023-05-04,Client B - Beauty,Sales,137659,450118,65957,18586,7535,587,951,1698236,584873
2023-05-04,Client C - Fashion,Traffic,997766,181440,23737,41549,0,0,0,0,4411244
2023-05-04,Client C - Fashion,Sales,424978,204143,99806,25880,1329,788,468,5366088,4734275
2023-05-04,Client D - Beauty,Traffic,602215,85463,61429,17568,0,0,0,0,1049094
2023-05-04,Client D - Beauty,Sales,783670,480718,18443,36659,7039,924,187,4447454,2367881
2023-05-04,Client E - FMCG,Traffic,783965,168016,10029,47993,0,0,0,0,1581595
2023-05-04,Client E - FMCG,Sales,231953,475462,23890,40498,5092,117,741,1773789,4473040
2023-05-04,Client F - FMCG,Traffic,879241,153835,45322,24860,0,0,0,0,1372128
2023-05-04,Client F - FMCG,Sales,960457,76933,59293,44865,6075,397,198,3850798,4020797
2023-05-05,Client A - Fashion,Traffic,802744,258394,84642,24035,0,0,0,0,597199
2023-05-05,Client A - Fashion,Sales,445990,276373,85954,35811,1493,207,88,1439779,4986586
2023-05-05,Client B - Beauty,Traffic,226893,489562,27859,20735,0,0,0,0,1521081
2023-05-05,Client B - Beauty,Sales,857612,290646,96367,47006,3311,984,663,1831549,1714345
2023-05-05,Client C - Fashion,Traffic,707823,50896,90593,33354,0,0,0,0,1617986
2023-05-05,Client C - Fashion,Sales,626173,94705,78157,24900,4123,238,800,1178027,834227
2023-05-05,Client D - Beauty,Traffic,571310,308954,75205,22759,0,0,0,0,3762303
2023-05-05,Client D - Beauty,Sales,949585,173350,15425,5289,1214,575,353,1559299,4737686
2023-05-05,Client E - FMCG,Traffic,364177,379598,26035,5710,0,0,0,0,1861785
2023-05-05,Client E - FMCG,Sales,469222,387822,52475,25908,9337,842,166,1977114,4075670
2023-05-05,Client F - FMCG,Traffic,583264,417376,70561,12766,0,0,0,0,3492004
2023-05-05,Client F - FMCG,Sales,277396,180538,14917,44581,3423,425,607,5973748,4517577
2023-05-06,Client A - Fashion,Traffic,906286,332012,33942,35715,0,0,0,0,2593759
2023-05-06,Client A - Fashion,Sales,881970,215522,52132,41546,4738,437,248,3680059,4045076
2023-05-06,Client B - Beauty,Traffic,945949,232551,18843,39840,0,0,0,0,449761
2023-05-06,Client B - Beauty,Sales,925998,439555,54427,49020,8607,421,498,2178469,4024643
2023-05-06,Client C - Fashion,Traffic,498190,101828,93731,38964,0,0,0,0,4079901
2023-05-06,Client C - Fashion,Sales,307511,89217,39120,26910,9676,259,18,4939124,1060609
2023-05-06,Client D - Beauty,Traffic,390325,73222,20313,33687,0,0,0,0,2018992
2023-05-06,Client D - Beauty,Sales,564346,428319,75167,40711,7236,338,73,4621302,2821289
2023-05-06,Client E - FMCG,Traffic,765838,270620,86242,6426,0,0,0,0,669882
2023-05-06,Client E - FMCG,Sales,772963,210278,53534,33262,6201,550,543,3938404,2248604
2023-05-06,Client F - FMCG,Traffic,806694,100417,96570,48821,0,0,0,0,3465536
2023-05-06,Client F - FMCG,Sales,979794,252005,12889,44330,4729,981,39,2643733,1888476
2023-05-07,Client A - Fashion,Traffic,633326,117971,15063,10874,0,0,0,0,1856103
2023-05-07,Client A - Fashion,Sales,734799,435596,64920,11312,6408,650,338,2802399,1276509
2023-05-07,Client B - Beauty,Traffic,524389,140658,41382,20629,0,0,0,0,1355395
2023-05-07,Client B - Beauty,Sales,253208,94124,43459,40808,4608,452,678,7491513,391091
2023-05-07,Client C - Fashion,Traffic,547305,259997,92712,5163,0,0,0,0,172198
2023-05-07,Client C - Fashion,Sales,508827,359440,53324,5349,4559,957,881,4207017,4156649
2023-05-07,Client D - Beauty,Traffic,909567,359767,48066,24885,0,0,0,0,2520567
2023-05-07,Client D - Beauty,Sales,757623,155181,63751,16740,6637,247,728,162984,2868388
2023-05-07,Client E - FMCG,Traffic,736805,52240,75663,22206,0,0,0,0,724557
2023-05-07,Client E - FMCG,Sales,125377,379772,66410,23209,5763,146,566,5081377,2349221
2023-05-07,Client F - FMCG,Traffic,963000,353029,81444,41463,0,0,0,0,450150
2023-05-07,Client F - FMCG,Sales,135353,375300,60016,15343,2782,683,818,7620622,773659
2023-05-08,Client A - Fashion,Traffic,616049,229070,89819,32956,0,0,0,0,4304552
2023-05-08,Client A - Fashion,Sales,147103,200829,50526,30331,1923,360,575,6944282,2789006
2023-05-08,Client B - Beauty,Traffic,437309,494510,10797,20482,0,0,0,0,4730643
2023-05-08,Client B - Beauty,Sales,552629,127732,76181,46068,4269,110,457,1091833,4730422
2023-05-08,Client C - Fashion,Traffic,689163,148409,13750,34400,0,0,0,0,3564576
2023-05-08,Client C - Fashion,Sales,868243,233786,68362,17312,3509,993,938,1244986,783407
2023-05-08,Client D - Beauty,Traffic,373075,245989,80514,47934,0,0,0,0,3827853
2023-05-08,Client D - Beauty,Sales,559864,66285,51581,40513,5253,213,673,7596853,2815690
2023-05-08,Client E - FMCG,Traffic,691046,283117,97752,34708,0,0,0,0,3877074
2023-05-08,Client E - FMCG,Sales,970805,185416,52642,20369,8645,311,627,6010820,3851813
2023-05-08,Client F - FMCG,Traffic,253785,329486,76656,42928,0,0,0,0,203452
2023-05-08,Client F - FMCG,Sales,771934,260702,72395,23777,3411,766,679,6409134,1729984
2023-05-09,Client A - Fashion,Traffic,214782,410637,51828,41596,0,0,0,0,472344
2023-05-09,Client A - Fashion,Sales,983694,124527,94614,9331,3604,136,997,5763752,1754161
2023-05-09,Client B - Beauty,Traffic,105272,217800,59201,16983,0,0,0,0,1594787
2023-05-09,Client B - Beauty,Sales,892792,83376,51131,41139,3117,486,607,6250033,1763676
2023-05-09,Client C - Fashion,Traffic,550473,273504,72262,39901,0,0,0,0,3006170
2023-05-09,Client C - Fashion,Sales,620851,208326,15225,15714,4347,860,92,4513119,3211923
2023-05-09,Client D - Beauty,Traffic,548134,124621,17701,38014,0,0,0,0,1168486
2023-05-09,Client D - Beauty,Sales,634713,424282,59060,25759,6202,848,889,3449923,2898809
2023-05-09,Client E - FMCG,Traffic,479068,64749,15545,22246,0,0,0,0,822911
2023-05-09,Client E - FMCG,Sales,158590,165334,61141,18226,4222,373,795,6984003,3020320
2023-05-09,Client F - FMCG,Traffic,287579,239473,16465,39433,0,0,0,0,3234606
2023-05-09,Client F - FMCG,Sales,307739,278939,78262,5585,7141,700,435,2811505,4364874
2023-05-10,Client A - Fashion,Traffic,477342,465631,95349,37562,0,0,0,0,887361
2023-05-10,Client A - Fashion,Sales,434591,176987,40234,33273,4468,767,373,2986134,3674690
2023-05-10,Client B - Beauty,Traffic,655895,147849,90339,37018,0,0,0,0,3881475
2023-05-10,Client B - Beauty,Sales,571426,104624,29100,22100,6071,772,14,7211693,2908289
2023-05-10,Client C - Fashion,Traffic,688667,152712,64924,37960,0,0,0,0,689064
2023-05-10,Client C - Fashion,Sales,212994,246603,76758,27617,4394,677,442,4612310,713066
2023-05-10,Client D - Beauty,Traffic,516416,307957,91352,45213,0,0,0,0,4629901
2023-05-10,Client D - Beauty,Sales,666257,269800,17790,7911,4467,320,464,4338919,4370444
2023-05-10,Client E - FMCG,Traffic,116338,470265,42610,27734,0,0,0,0,4892744
2023-05-10,Client E - FMCG,Sales,309322,311902,98823,14050,1661,590,515,3211388,2363327
2023-05-10,Client F - FMCG,Traffic,316198,210128,46027,40305,0,0,0,0,1103840
2023-05-10,Client F - FMCG,Sales,918822,94091,17007,21224,4954,575,123,5994982,4547670
2023-05-11,Client A - Fashion,Traffic,327284,144576,30360,6472,0,0,0,0,4925512
2023-05-11,Client A - Fashion,Sales,572378,333479,57002,45971,6164,631,676,4390338,3112195
2023-05-11,Client B - Beauty,Traffic,656478,142357,15922,5712,0,0,0,0,3026606
2023-05-11,Client B - Beauty,Sales,350976,144748,56814,39607,6825,531,678,2734517,1897022
2023-05-11,Client C - Fashion,Traffic,108504,76431,44180,45930,0,0,0,0,2361598
2023-05-11,Client C - Fashion,Sales,108967,420365,26290,15915,6373,967,251,5511251,964649
2023-05-11,Client D - Beauty,Traffic,446629,316446,74445,48917,0,0,0,0,3509025
2023-05-11,Client D - Beauty,Sales,110582,210348,79553,10304,6353,358,548,6065944,294510
2023-05-11,Client E - FMCG,Traffic,846553,137254,87035,11877,0,0,0,0,4356463
2023-05-11,Client E - FMCG,Sales,397709,233806,78687,14991,6259,862,740,1356580,4153618
2023-05-11,Client F - FMCG,Traffic,186605,404537,81430,6526,0,0,0,0,3060530
2023-05-11,Client F - FMCG,Sales,493621,118571,66748,12392,3045,511,253,4032928,2947253
2023-05-12,Client A - Fashion,Traffic,183283,118465,38234,14546,0,0,0,0,4666018
2023-05-12,Client A - Fashion,Sales,943565,377200,37004,20964,5327,737,737,779522,1897278
2023-05-12,Client B - Beauty,Traffic,949816,167236,42416,34392,0,0,0,0,4950721
2023-05-12,Client B - Beauty,Sales,808766,178303,93266,36168,8875,281,858,1259834,4208219
2023-05-12,Client C - Fashion,Traffic,915179,250890,62540,35627,0,0,0,0,1760236
2023-05-12,Client C - Fashion,Sales,544359,386750,18275,43033,4762,787,336,839076,490596
2023-05-12,Client D - Beauty,Traffic,677157,316276,42055,47818,0,0,0,0,1965094
2023-05-12,Client D - Beauty,Sales,381966,404327,17842,26227,9277,766,923,4147060,4667522
2023-05-12,Client E - FMCG,Traffic,808265,69221,53466,44428,0,0,0,0,2941233
2023-05-12,Client E - FMCG,Sales,846206,123646,85222,39700,9339,928,948,6524734,1844686
2023-05-12,Client F - FMCG,Traffic,645498,80167,71868,23851,0,0,0,0,922691
2023-05-12,Client F - FMCG,Sales,650188,273836,78038,35572,1757,608,438,2940062,4219843
2023-05-13,Client A - Fashion,Traffic,418654,196701,30854,20530,0,0,0,0,1145661
2023-05-13,Client A - Fashion,Sales,203761,235829,74512,41990,2046,240,70,7976601,2514507
2023-05-13,Client B - Beauty,Traffic,334817,309950,58425,25720,0,0,0,0,3465614
2023-05-13,Client B - Beauty,Sales,786515,352262,53161,49402,5242,245,422,4717224,3206286
2023-05-13,Client C - Fashion,Traffic,671115,215070,62254,10404,0,0,0,0,3201468
2023-05-13,Client C - Fashion,Sales,428012,439849,88810,49659,1413,864,271,7756554,4569498
2023-05-13,Client D - Beauty,Traffic,291693,315860,61063,30610,0,0,0,0,2621723
2023-05-13,Client D - Beauty,Sales,563672,323799,12432,8170,3504,495,557,3695068,1052304
2023-05-13,Client E - FMCG,Traffic,588220,162441,61278,10036,0,0,0,0,2903550
2023-05-13,Client E - FMCG,Sales,590621,481975,25803,40112,2539,339,952,3081290,2760471
2023-05-13,Client F - FMCG,Traffic,617184,178079,33305,15116,0,0,0,0,722582
2023-05-13,Client F - FMCG,Sales,124082,306263,87554,36088,1750,782,36,565956,2764602
2023-05-14,Client A - Fashion,Traffic,162052,321494,60830,8352,0,0,0,0,2810106
2023-05-14,Client A - Fashion,Sales,443081,331456,29884,26986,4593,419,267,2995447,3491361
2023-05-14,Client B - Beauty,Traffic,376306,483264,27260,45094,0,0,0,0,3247196
